La,Ce,Pr,Nd,Sm,Y,Ca,Zr,Mg,Ni,Co,Al,Mn,Zn,Cr,Temp,cap,iziritsu,density,Pd80_04,Pd80_05
0.340889265,0.300331273,0.004054762,0.250059915,0.069346146,0.011683614,0.00702266,0.023548873,0.140735045,6.160203619,0.006156444,0.251557758,0.009256094,0.106195749,0.031159285,824.6141455,406.7215511,1.501062996,8.017895997,0.144439972,0.093006992
1.075095938,0.085974469,0.035891128,0.057961702,0.086775217,0.034871112,0.047123169,0.057415676,0.121759383,4.199083401,0.095549778,0.277869039,0.004754447,0.085680702,0.075801312,226.9860096,441.7990614,1.716351222,14.94680998,0.05511191,0.088213893
0.348365975,0.083502644,0.459154541,0.313506201,0.00745028,0.096484002,0.060705636,0.003680093,0.280712668,0.704080516,0.077730765,0.142113326,0.072764136,0.04504987,0.069756082,220.9584912,46.27838414,0.073809036,7.988932143,0.099355383,0.122641546
0.06547483,0.32172655,0.047395838,0.181442523,0.086044737,0.009491665,0.063539909,0.045678105,0.191664457,2.314958633,0.002782577,0.463705409,0.007777521,0.087740752,0.056380293,1622.843822,521.9839851,1.633285271,8.924726038,0.156289342,0.258114332
0.503839398,0.074329444,0.347339738,0.374213994,0.060842653,0.016307154,0.083286641,0.108360156,0.127660404,7.197347802,0.255719718,0.196911685,0.013819847,0.016870809,0.049731264,1078.702824,675.9800022,1.691365066,12.081492,0.208980008,0.227258949
0.548032833,0.028011072,0.271588192,0.188152491,0.007868671,0.049896767,0.085562572,0.03614721,0.245083909,7.15555673,0.042112652,0.153982885,0.048169181,0.053945303,0.098618949,331.1671571,341.8210667,0.686141952,10.83930542,0.119533479,0.123058638
0.198865226,0.007322336,0.264061746,0.10947774,0.060298629,0.068838188,0.063653046,0.012780028,0.239201485,4.892982553,0.135613539,0.126002988,0.04391009,0.004102921,0.014811216,1227.323465,641.581887,1.028410679,2.323034047,0.130541498,0.090379062
0.077904564,0.047557161,0.089495635,0.399636499,0.088637537,0.072737403,0.048139997,0.013160654,0.393419406,1.145047632,0.00575298,0.11510663,0.078785246,0.088865875,0.071546255,1979.255879,266.8670219,0.65870236,14.95159525,0.019928392,0.103650092
0.09945228,0.096054122,0.020585173,0.941246596,0.089954216,0.026375538,0.023961999,0.071967826,0.12857217,3.140906062,0.042292743,0.186300322,0.013436487,0.038472061,0.093404007,1070.141462,47.2992116,1.020347809,2.109059021,1.013840024,1.65726886
0.586439932,0.034476808,0.600703729,0.015166287,0.030385783,0.011765577,0.091621812,0.025299935,0.275088361,4.875557152,0.010636897,0.058667831,0.018447479,0.007765739,0.009777355,529.4504932,514.1845418,0.123530353,0.795503648,0.20471073,0.197070404
0.435194313,0.040083055,0.300748284,0.142415581,0.009174587,0.051493454,0.038571089,0.051195215,0.105867553,1.908906114,0.043640761,0.070731684,0.08409182,0.069445622,0.015084834,859.3985073,110.0644089,1.157389404,5.242811805,0.157691593,0.064786517
0.521570467,0.026546508,0.254646565,0.207248393,0.059021216,0.078504365,0.055666443,0.109402397,0.283134076,8.391375414,0.008081544,0.176607565,0.036802489,0.017158834,0.030065551,597.8600382,135.1419568,0.179866919,13.71813845,1.202198914,2.014031256
0.112332445,0.689952641,0.097800094,0.34241388,0.026450172,0.078926468,0.01896748,0.004085753,0.180480522,5.429833521,0.217152673,0.07290707,0.154512112,0.078157578,0.063130052,138.3931061,401.5383241,0.472703662,3.574709397,0.091762891,0.184628164
0.179674597,0.057374003,0.266895248,0.386665787,0.024611462,0.01486346,0.065085591,0.055554689,0.382251396,1.959098398,0.068999678,0.22579147,0.021195561,0.045337804,0.038371998,978.9074908,620.1346904,0.884418315,5.955871309,0.214457902,0.056790756
0.287511108,0.032737506,0.056413063,0.318507852,0.068153704,0.099518012,0.0718326,0.100931912,0.105389944,6.516238138,0.057489207,0.091796783,0.022398663,0.098544656,0.013031171,558.9888809,677.4593785,0.972323402,8.476917296,0.055796519,0.120003247
0.872221244,0.020314057,0.025483657,0.095835084,0.010748712,0.044942437,0.085906549,0.088065284,0.20675546,5.209129943,0.088937537,0.185729164,0.016661063,0.033632543,0.033672001,890.1177547,632.8461549,1.104303134,3.380562706,0.269208192,0.12611305
0.812610358,0.016755073,0.095575351,0.284942045,0.005248046,0.196820087,0.022227914,0.10767083,0.343902646,4.854398429,0.033305449,0.1577611,0.089071175,0.047192021,0.078815649,1933.466738,435.9968711,0.189753871,10.00109115,0.139246104,0.02688674
0.519573789,0.092844147,0.230721267,0.080311051,0.004197237,0.016633204,0.024685507,0.0883208,0.324289241,2.022256516,0.065448153,0.12210057,0.010431477,0.066136269,0.076357413,989.177403,556.9043788,0.86302342,1.73673072,0.197214573,0.205842443
0.680131437,0.022738449,0.292531604,0.013058423,0.021124699,0.051299645,0.073175519,0.086905036,0.237415925,6.301391954,0.03204337,0.458290636,0.065947786,0.070653579,0.053616008,1568.230122,42.8457188,1.819811482,12.24447617,0.088828483,0.10527515
0.125783148,0.189352823,0.091771622,0.344797592,0.002058484,0.061952335,0.070205026,0.059338578,0.081459321,4.239160652,0.099525483,0.30159218,0.073287184,0.02518214,0.088617425,211.7572183,553.8373135,0.389216387,14.75814135,0.065273478,0.102540291
0.676769425,0.013719143,0.286653191,0.485669108,0.013915045,0.036663575,0.099343832,0.056992734,0.15766436,1.30602195,0.018971086,0.344471145,0.060286463,0.084121297,0.095346557,828.1814174,238.6784704,1.976214497,4.795401137,0.084741123,0.17661819
0.079587666,0.024912519,0.044552144,1.521984958,0.009649542,0.077554878,0.020451405,0.042003099,0.384530098,4.391716169,0.005110778,0.167307048,0.025374819,0.033513089,0.083569615,865.4312,452.1538794,0.130013026,8.929854577,0.090807457,0.147623562
0.222753752,0.030134654,0.20245487,0.175806144,0.049057193,0.047039816,0.072761979,0.074685419,0.108995535,0.998728032,0.014623371,0.413827332,0.066530419,0.011242676,0.087474702,1045.178929,593.7849748,0.30057205,14.52474976,0.089860972,0.077373956
0.216981189,0.025230004,0.340212955,0.861589354,0.070006016,0.024608434,0.04717404,0.018926888,0.245436116,1.363665324,0.062715319,0.184400693,0.052913453,0.046808975,0.063295558,880.0774794,517.9392623,0.989013032,4.149030298,0.073206936,0.183970997
0.905246515,0.080882458,0.433879627,0.163622167,0.079138563,0.025847774,0.020999712,0.035102467,0.142150375,2.701716829,0.039046754,0.114724126,0.04707811,0.090072982,0.028324931,1310.38905,196.3153471,1.45389775,13.15536612,0.26728384,0.138820455
0.682629997,0.025672041,0.092030749,0.325610838,0.021608303,0.365168762,0.043469981,0.043456757,0.423146621,6.035989798,0.084915411,0.111848921,0.084720523,0.005478137,0.034931266,1379.4017,420.8630443,0.747740116,4.312590712,0.120728821,0.055361422
0.150076802,0.078623665,0.168170726,0.111553557,0.08604761,0.095251243,0.060145686,0.044870443,0.195763218,6.075454134,0.086998652,0.213528733,0.075652995,0.035717634,0.019650066,1601.854534,396.334884,0.326497462,14.15563865,0.051416426,0.136689458
0.092887528,0.082337459,0.067356758,0.643530129,0.049906138,0.091010011,0.078411998,0.007315632,0.487782505,4.65906717,0.024560368,0.095133181,0.021291237,0.016487932,0.091669234,436.7436823,471.6191088,0.786182851,12.54863056,0.189221464,0.227575078
0.955572019,0.047397954,0.529263714,0.027601565,0.037005071,0.09445075,0.079621998,0.022024791,0.413383086,1.745186288,0.059534731,0.189205283,0.022485598,0.039072241,0.024789406,1944.869043,474.4183526,0.922728599,0.789487917,0.194615365,0.199159019
0.123392748,0.238843169,0.423163182,0.096306375,0.080959125,0.081186141,0.072861106,0.028087473,0.13425169,0.747663139,0.31471139,0.355751414,0.055544729,0.00098823,0.059172667,1644.141424,93.75213589,1.581226315,3.362457875,0.122978996,0.120519372
0.635917734,0.015247958,0.183119378,0.343467944,0.046855685,0.058610607,0.017458226,0.101232224,0.061220479,2.610039375,0.022673416,0.083819107,0.092963457,0.005542735,0.029504084,1925.668136,672.5114383,1.030975154,7.670326879,0.056783448,0.12886816
0.509625187,0.174136644,0.687509298,0.031133332,0.032757652,0.003284016,0.034886042,0.0359063,0.160013665,2.863884059,0.043781892,0.135616167,0.058547634,0.016512632,0.073149373,1632.59012,390.4698731,1.688962489,12.92055442,0.105660286,0.068377567
0.089740527,0.029720833,0.006744075,0.252353093,0.060013392,0.066800152,0.355598919,0.088940664,0.047575145,5.3923561,0.054796586,0.090926798,0.049270218,0.091191523,0.084783787,1868.632359,130.9234867,0.103759999,8.836655711,0.463993493,0.470789365
0.255232265,0.066209547,0.271862342,0.14251009,0.012949447,0.09330438,0.098204862,0.048116743,0.354962911,2.462289521,0.064773798,0.230621628,0.095575047,0.070396417,0.076097569,739.8202905,93.87430391,1.338958931,7.060072154,0.125583754,0.134062445
0.480873187,0.0438247,0.238849252,0.475284334,0.012525199,0.042241059,0.033378296,0.048285147,0.263148058,7.363819786,0.051794243,0.321913341,0.016285349,0.003792169,0.012786596,1289.913404,215.426871,0.523443085,4.104739101,0.326449459,0.142569754
0.885177314,0.000162452,0.361296464,0.02544504,0.058477404,0.060113191,0.087572294,0.023422074,0.370390285,4.874874931,0.057485607,0.263393255,0.037990054,0.092574518,0.06102527,307.8403214,585.3012557,0.384328273,15.18335359,0.237720769,0.223169369
0.827824722,0.001267226,0.06692478,0.265506075,0.075125294,0.027222431,0.095645346,0.077472073,0.17882591,7.034719554,0.022091462,0.229047786,0.015395357,0.001665977,0.067038199,1706.228084,382.6318114,0.229226452,1.617889662,0.109252765,0.148055912
0.092783974,0.104455474,0.090458175,0.431599784,0.079837438,0.088312656,0.027315508,0.03497631,0.057155703,2.489030217,0.166039887,0.223252327,0.045348267,0.027727269,0.03335109,1418.915791,596.5852044,0.337283245,3.49043988,0.168838428,0.073817743
0.06130296,0.005690206,0.018506339,1.202214717,0.300730342,0.01700571,0.001797805,0.058711754,0.193889188,5.695534793,0.079174349,0.282078179,0.050747464,0.066392247,0.000540126,1375.702575,88.09568124,1.066060242,4.285873598,0.436846458,0.124023247
0.396042182,0.483982284,0.053269806,0.473722282,0.08097493,0.043652217,0.051908795,0.009511376,0.233164484,3.05381073,0.025273022,0.332510723,0.039624687,0.075098696,0.082527928,616.1215089,177.4220473,0.863892038,12.05294145,0.091082096,0.089162957
0.361686749,0.222606351,0.094049115,0.273745592,0.113880102,0.086920071,0.005477925,0.076006243,0.312281705,1.070162415,0.008826221,0.299266403,0.073200633,0.012730286,0.005061773,250.3417439,339.6045603,1.219076492,11.79561861,0.173576248,0.258148502
0.007301945,0.083300777,0.248573803,0.891381155,0.023205641,0.063542494,0.043782706,0.070685816,0.230474627,3.813830708,0.071381563,0.183429543,0.002910097,0.077660996,0.03624573,289.5109848,543.7573792,1.524205449,8.384464217,0.315536994,0.363648286
0.898618519,0.032546458,0.003107428,0.263044415,0.0730632,0.007022645,0.026442848,0.095049701,0.063956568,1.584057189,0.03432129,0.247861483,0.08761014,0.094102664,0.040550155,887.226197,110.7415896,1.014970423,1.089289382,0.254611944,0.286462972
0.678511046,0.024441711,0.327664227,0.09370034,0.020815238,0.08242309,0.061465466,0.055835379,0.394088113,6.694379318,0.029575667,0.063327497,0.061425342,0.097874738,0.003650946,970.6399691,76.25651722,1.125393063,4.020023894,0.860570381,0.29594026
0.464278379,0.049274548,0.403767643,0.116000011,0.019056824,0.024504012,0.016720977,0.055662841,0.225704068,0.326349052,0.094487806,0.155442673,0.058813921,0.014489836,0.014218472,212.2240884,193.3424408,1.097458768,8.148791295,0.085192776,0.112007225
0.30840628,0.073760603,0.086262427,0.109197484,0.061636691,0.022644692,0.00526362,0.081126192,0.119135034,2.228963976,0.071290765,0.020090087,0.059654504,0.003257113,0.056767447,1970.378008,534.0806759,1.462972739,0.27411113,0.038615768,0.213930189
0.583421658,0.007364188,0.351538361,0.519988683,0.033768103,0.015146683,0.035012285,0.086798676,0.15071525,3.979273477,0.022282889,0.071326039,0.042000655,0.016538865,0.096782458,670.6738682,498.3349638,1.426220536,12.1648373,0.658560807,0.444893692
0.082388459,0.074609158,0.449524081,0.045429712,0.01045894,0.010596452,0.086358241,0.102138108,0.122574683,4.970253128,0.077551447,0.179241241,0.042696111,0.004185026,0.054220282,904.746858,677.5833929,1.076654069,10.178947,0.068485291,0.057786752
0.024544743,0.099064976,0.084519609,0.355072916,0.020556086,0.007628379,0.05247412,0.043025428,0.319574035,1.0334987,0.062743581,0.066421993,0.092373724,0.072246896,0.016876332,1931.293782,679.4901266,1.801193104,1.417089129,0.104534989,0.106434589
0.077407577,0.072326779,0.090093061,1.053013314,0.064907263,0.061307384,0.026562736,0.079424683,0.091529121,7.244715694,0.080842384,0.053933072,0.072553752,0.055862997,0.083688389,525.1274183,131.8001077,0.984928179,14.58253362,0.215055471,1.490834357
0.530727074,0.081165012,0.273083234,0.248660097,0.06780427,0.056503907,0.092644723,0.084598194,0.105327258,3.244867684,0.073191667,0.133934871,0.006178944,0.001626358,0.089648031,1854.52105,608.0130042,0.013746209,8.354222694,0.046710188,0.273153066
0.22531935,0.002068109,0.151520443,0.089583181,0.055131571,0.089289782,0.038651547,0.06456212,0.13402626,3.601212305,0.130329686,0.306020437,0.024224297,0.000532399,0.015824195,1619.784642,370.82831,0.632832645,13.84505873,0.20265831,0.07334305
0.661075926,0.008861967,0.136518075,0.337024586,0.048513,0.080038958,0.019081135,0.059893196,0.131431742,1.25254449,0.053009685,0.32388071,0.053055041,0.058889973,0.059927868,1253.100583,625.0907269,1.129631227,13.82417555,0.04978786,0.090812531
0.0484177,0.04476044,0.090578863,0.334707672,1.011956051,0.051135028,0.021735839,0.102807862,0.153730477,3.278313084,0.04291173,0.367623701,0.097478259,0.052679093,0.090814353,83.77669483,162.0505818,1.779550656,10.28680176,0.210735614,0.519833724
0.786208994,0.087010917,0.274489465,0.180028918,0.083183111,0.067579097,0.080636261,0.060948234,0.416016731,3.990199839,0.081451935,0.159468425,0.081392583,0.00246847,0.026448642,875.7771877,96.42007768,0.172556162,6.219974533,0.292085033,0.255693488
0.672063419,0.023677049,0.412469634,0.21999916,0.06234658,0.075273384,0.026528867,0.020034547,0.166626709,1.469928186,0.0012162,0.088094446,0.084663722,0.077611028,0.094654233,1865.95456,464.6537862,1.11751084,9.081927099,0.213881937,0.295861738
0.661215276,0.030239941,0.030530942,0.092675257,0.012926477,0.235018569,0.059113152,0.057213764,0.383892151,3.991884425,0.021873002,0.11812941,0.047730369,0.043065533,0.072655249,1753.353787,5.933428669,1.191197518,9.065202113,0.086041786,0.158591148
0.360504179,0.633706475,0.044805676,0.167205412,0.010690614,0.095355046,0.069153124,0.080303544,0.245408813,4.823319687,0.056130726,0.223455025,0.089688859,0.368766817,0.009236256,13.28596566,221.5484952,1.761951112,8.818266281,0.191676009,0.092761791
0.112576574,0.210557188,0.340835711,0.103241981,0.079714493,0.012605307,0.030765523,0.099828892,0.180638569,1.376150764,0.230199648,0.497021139,0.02537702,0.06168316,0.017798265,354.7525256,634.5763393,0.112526025,2.424865171,0.253669254,0.167343336
0.092907045,0.034400648,0.037115466,0.346257397,0.03393258,0.041284541,0.061713252,0.055987816,0.027827527,3.659806146,0.054794508,0.196246601,0.085843704,0.054526816,0.044691216,1114.85039,251.2994413,0.061688054,11.47376039,0.159293806,0.134204164
0.024572574,0.442005786,0.09264761,0.462157393,0.093138223,0.059481568,0.040297947,0.030063052,0.165932599,1.565279504,0.447626786,0.241891865,0.060076537,0.096498561,0.038898851,1714.549368,187.9021712,0.369404551,3.383812522,0.058351234,0.085030216
0.811535549,0.085798555,0.008643329,0.270890556,0.065919803,0.021377854,0.095957063,0.049976371,0.148024475,1.32091723,0.033435644,0.067915953,0.030364933,0.088288162,0.064580091,1509.275621,317.658784,1.286180159,1.200585072,0.091667271,0.288310513
0.816776687,0.046737076,0.060677037,0.428377891,0.001295339,0.078830561,0.090384528,0.086122307,0.115182137,4.534233618,0.026282595,0.099210971,0.079408949,0.064946984,0.063336245,1846.692628,45.41001559,0.874287618,14.85526644,0.16269749,0.062133593
0.092045232,0.113663676,0.416785555,0.384212041,0.055260775,0.003281523,0.007842953,0.101549346,0.163319428,5.927821275,0.071913806,0.155730879,0.078664202,0.069109802,0.007534087,244.3936977,137.0376385,0.845704459,10.32739664,0.306381482,0.193608705
0.380832226,0.079083014,0.02963586,1.064895086,0.087680339,0.026156061,0.078424024,0.096745909,0.421416808,2.983647598,0.041605685,0.076770319,0.043818566,0.086992954,0.077335918,283.4256669,387.7843826,0.549791711,7.25267595,0.061096961,0.102314788
0.641567754,0.067406873,0.200410859,0.156875996,0.010252372,0.050370138,0.048289556,0.032951505,0.424312228,1.273208582,0.091254439,0.158318133,0.005516943,0.012494435,0.053976175,2003.670676,443.8782017,1.065530111,6.312964127,0.007767161,0.177173586
0.825657114,0.008702179,0.073458189,0.229649801,0.049407686,0.054601905,0.003095686,0.020545913,0.308782237,6.161669997,0.045900625,0.088488611,0.007572185,0.099552443,0.00763245,512.4290459,616.5278073,1.718583078,3.737543274,0.13786445,0.082691811
0.144781129,0.253398548,0.008440807,0.257665076,0.079125853,0.159619458,0.063813732,0.07161533,0.150922043,2.079246596,0.087375149,0.227669498,0.059716124,0.069310487,0.002850357,709.5738233,268.6676284,0.550922402,3.859639566,0.268710665,0.432003735
0.835591854,0.04061834,0.20738134,0.010650655,0.022038083,0.05322681,0.018311047,0.026438858,0.232021561,5.572715075,0.061868862,0.117666315,0.037442889,0.054881358,0.026300144,420.3038447,22.93280921,1.35166753,2.983900773,0.061416127,0.062750534
0.266220547,0.085892676,0.020034975,0.054641005,0.870801922,0.004695188,0.03278489,0.078420653,0.086206541,1.318316067,0.091412917,0.317109659,0.066305063,0.042238311,0.049413148,1689.400772,665.2279647,1.406855309,10.40737617,0.156990769,0.124322736
0.765264973,0.012598457,0.230146895,0.30388475,0.042983762,0.032070299,0.016334631,0.02342356,0.319602151,5.422560006,0.021282677,0.186005554,0.057401055,0.05441345,0.09408101,381.3513741,53.91355327,1.418066569,10.08159694,0.121806236,0.110170547
0.470781855,0.14099225,0.058245929,0.378757887,0.029876716,0.071755142,0.009319108,0.035059936,0.224925405,2.374399232,0.279701701,0.184167021,0.063385946,0.042233908,0.009427589,1392.884398,423.9664641,0.531278928,6.76178406,0.14645799,0.233620407
0.014513855,0.064584409,0.071517711,0.51144881,0.060103131,0.032628515,0.029374752,0.028668912,0.238084983,4.98222997,0.142262207,0.132368204,0.097801288,0.020685074,0.063672708,1191.451555,31.23135456,1.757399199,3.522715223,0.11076073,0.12024304
0.840835151,0.093293484,0.216040283,0.133643474,0.045768035,0.015112019,0.064538816,0.095201117,0.128596861,0.371265596,0.049832313,0.066133346,0.021549254,0.043247843,0.042130316,521.1334515,405.9704253,1.601439355,15.95216552,0.061903123,0.114911707
0.025870335,0.239717979,0.01449152,1.267082663,0.004596118,0.004127491,0.083618291,0.084695337,0.099509491,1.940535899,0.084313629,0.362928453,0.085111189,0.021579502,0.008039667,140.2589865,369.2409175,0.208082628,2.163035032,0.30980561,0.30158503
0.808431285,0.028741504,0.609513424,0.013901269,0.093681225,0.089289652,0.08146284,0.077967342,0.367549827,1.03639763,0.012441686,0.149622175,0.010580192,0.007589746,0.047854912,290.7368843,280.7142871,1.521431439,15.07860813,0.168515023,0.171609732
0.376315095,0.023433593,0.035690645,0.038635024,0.132533113,0.043963493,0.004567715,0.021771901,0.094359143,0.478992331,0.080107496,0.120651552,0.064371177,0.007159827,0.035624266,2017.983674,475.7698805,1.414412968,11.24814358,0.179458778,0.597281522
0.256470708,0.011619922,0.323598602,0.219745466,0.031518303,0.075754331,0.034902639,0.01830617,0.103162886,0.343056028,0.079831074,0.037176562,0.063521085,0.064801268,0.096967523,1552.53805,91.09473341,0.687588101,8.452381985,0.786772192,0.697315009
0.673037191,0.00363369,0.291406771,0.24572208,0.017274167,0.075185784,0.072674396,0.028107468,0.074366463,8.38488583,0.095508859,0.327217513,0.078688806,0.011381119,0.002253041,185.5886275,375.7830602,0.291556144,11.59232506,0.558948014,0.462540093
0.045795837,0.061492107,0.01276235,1.231306314,0.011073683,0.020081899,0.078695813,0.037638093,0.29570661,4.630862843,0.047661442,0.165589591,0.076917047,0.070368835,0.077668637,339.0259155,432.1906835,0.65778809,9.023199224,0.067345623,0.114142659
1.012011091,0.022966271,0.04813379,0.019016923,0.022973547,0.074735218,0.00146185,0.054397741,0.17651767,3.712948456,0.037214224,0.075661742,0.05596645,0.005910556,0.011201751,1256.104454,665.9202911,0.703198351,10.73196077,0.128792316,0.151647644
0.14680664,0.01484662,0.373281688,0.069403197,0.036206601,0.095681628,0.041797011,0.041652281,0.27808705,0.285287501,0.092993318,0.119126894,0.00637644,0.039916094,0.042380276,1987.580752,675.3578429,1.430693441,0.095266974,0.057806175,0.17609536
0.154369692,0.001539151,0.147722576,0.297928422,0.064443642,0.013145052,0.036220165,0.070135641,0.15239256,4.037065621,0.006563577,0.25084804,0.079524996,0.053812398,0.044516165,775.3733635,309.3302483,1.221646763,14.58823522,0.154939861,0.090420457
0.675997041,0.097966846,0.251167334,0.096871564,0.050236136,0.083960969,0.014764247,0.087457528,0.570809255,0.194439411,0.002419538,0.134101245,0.055803758,0.013732454,0.039325809,254.3844359,538.2010652,1.467487633,14.83200921,0.219381954,0.212529338
0.066298455,0.393985146,0.076028079,0.171059315,0.097237322,0.000262873,0.073733256,0.093135387,0.129151575,4.286843362,0.219581508,0.046611561,0.094855596,0.045729456,0.088777524,1646.777849,259.5819145,1.472980953,13.85730661,0.087719834,0.065999639
0.128277997,0.06631126,0.427769288,0.031702004,0.079794682,0.028361855,0.029654959,0.103541301,0.133567376,3.151104526,0.017104865,0.140518569,0.022530029,0.000766028,0.072026482,546.4689522,361.9655977,1.353608119,13.91499818,0.07753235,0.219037078
0.050470489,0.089512925,0.059089024,1.558124644,0.070046207,0.042550386,0.027036315,0.065092704,0.07881137,5.034278904,0.017037485,0.406387498,0.081098275,0.035833223,0.049059567,1163.722743,64.93321741,1.794032343,10.24783078,0.152244546,0.121807978
0.364853674,0.092912254,0.486042028,0.120330465,0.028637306,0.023449035,0.035285511,0.081271412,0.094722216,3.130775697,0.224135509,0.334848147,0.068923596,0.086321433,0.047703468,979.5395961,370.8418203,0.497189865,6.554406279,0.162675956,0.716956773
0.791950144,0.07768053,0.41663949,0.137661072,0.012643379,0.015932678,0.061869382,0.076141616,0.144925131,2.786738219,0.119368686,0.12271466,0.065009589,0.031136085,0.005683942,327.7980502,249.583506,1.668634166,15.74708337,0.207260633,0.060287208
0.087300142,0.491770605,0.068143058,0.477453053,0.070576277,0.067110628,0.049985323,0.021971406,0.004371552,4.639817736,0.091963945,0.193267497,0.012554502,0.083460936,0.085536609,968.7280884,512.5287012,1.035100042,2.370267888,0.121354343,0.23858735
0.27840362,0.053770326,0.287676036,0.335255579,0.005509598,0.09250749,0.076861532,0.062274186,0.170731724,5.269979344,0.219075144,0.301665904,0.085225965,0.003253837,0.09038407,1605.705463,104.3931726,0.112902476,6.713172861,0.761979448,0.285822762
0.061810573,0.002441892,0.065051231,0.765146401,0.074206428,0.009493833,0.078801448,0.06975593,0.349747751,4.838520642,0.112188161,0.0329714,0.087571638,0.076357271,0.017746598,1769.092156,57.12090866,0.432547862,2.22778453,0.19932429,0.22268198
0.02056262,0.092328198,0.064977453,0.942980634,0.04067772,0.058917629,0.044818374,0.008337351,0.092183014,5.991807611,0.042492182,0.112768658,0.099193368,0.088697847,0.050659515,619.2161397,425.1632325,0.276467789,9.398227534,0.148042145,0.259890764
0.073066702,0.05936901,0.5096886,0.064373233,0.037993951,0.002742226,0.062746572,0.064795566,0.192472152,5.152704219,0.056708116,0.159480813,0.02730994,0.039638883,0.038230099,1793.788943,600.7641304,2.005572645,14.38754709,0.120717273,0.093818916
0.699647846,0.0378471,0.275646693,0.362756852,0.010332768,0.045948425,0.035405242,0.07431658,0.016787267,2.10839735,0.043273833,0.220248724,0.00974319,0.082396383,0.048356418,826.7771349,386.5038948,1.070774416,3.11978385,0.936452067,1.028831563
0.436136591,0.609394862,0.087202306,0.336554742,0.038366617,0.037471632,0.038837011,0.022744438,0.259192288,0.945742144,0.036023719,0.379851859,0.098941934,0.052714861,0.074267922,1071.318039,243.1951092,1.854459379,9.953045667,0.072865915,0.03637371
0.210193761,0.047576049,0.074074348,0.068555092,0.041444166,0.005896489,0.052895917,0.037257761,0.178080893,5.496150598,0.060313338,0.196753961,0.007822274,0.099417494,0.081553896,1680.099332,262.5502299,0.839179809,6.520868257,0.187455636,0.118785062
0.566222508,0.091197379,0.187380594,0.017857751,0.039231532,0.013574098,0.039575701,0.079150395,0.178308999,0.822038094,0.030503234,0.060392407,0.082017071,0.004980822,0.019077198,1115.880578,572.0478882,0.442090774,9.345673737,0.014276694,0.176159052
0.040033802,0.093784728,0.089633952,0.112198218,0.068264948,0.00076477,0.066847724,0.083507962,0.197595109,4.466362855,0.026067307,0.11001366,0.047422208,0.033232229,0.000512577,1070.204318,684.4655746,1.004891773,2.674474009,0.249373363,0.403332223
0.376685372,0.091461575,0.094428145,0.444972691,0.025004884,0.063605347,0.005586999,0.083904958,0.114802197,2.35712373,0.234891888,0.108642514,0.085826083,0.003699295,0.022552074,1526.902823,459.8274838,1.650198405,1.232244356,0.077877905,0.153878437
0.61856308,0.042207099,0.393964032,0.021235518,0.088695551,0.039518711,0.096652336,0.005414435,0.28834252,0.599961622,0.064859501,0.085436275,0.080830329,0.003959005,0.098595324,110.4011128,641.988077,0.35867937,14.56731607,0.219680424,0.272349471
0.375655927,0.370540704,0.053022798,0.29747038,0.00824628,0.060383613,0.09495701,0.097228258,0.285852332,5.210854628,0.130310002,0.337218769,0.083828907,0.094824038,0.010340316,1341.148993,161.0973023,0.882954945,0.829555439,0.321442251,0.143611337
0.80288609,0.039238853,0.263888856,0.401745378,0.018874429,0.029258947,0.002417449,0.055071573,0.187724388,7.047299893,0.031932274,0.148497395,0.008343806,0.040581278,0.051307596,1006.505093,405.3957909,0.937242457,12.24374846,0.347406518,1.701899405
0.111429159,0.099865636,1.190967224,0.029063989,0.073397446,0.010021036,0.016164538,0.075506883,0.167286938,2.998950184,0.077674377,0.389250698,0.061380197,0.016359851,0.054404406,309.1994331,595.2295847,1.121868581,9.726098283,0.15179742,0.048366709
0.327446575,0.344963233,0.212564731,0.072421139,0.051814364,0.049830131,0.05328315,0.070830272,0.078143135,2.984337558,0.362962627,0.392934072,0.003156304,0.04355359,0.05842859,1461.427353,474.5344115,1.868584534,10.93561357,0.144963606,0.257008913
0.087164947,0.074036177,0.064568821,1.056609576,0.062928634,0.024136286,0.125257477,0.06247432,0.296101263,4.072245018,0.053204096,0.025274415,0.083806546,0.045157139,0.033978588,1796.458441,37.7970058,0.663676082,15.29228667,0.042351795,0.495695586
0.042632739,0.041861437,0.359257152,0.239252899,0.079769308,0.018236461,0.011611274,0.079643008,0.127391188,5.028075744,0.034467246,0.2622575,0.036008017,0.071342231,0.044925611,313.0404668,653.4761673,1.230688264,1.268117787,0.033229632,1.11159241
0.934357768,0.024592229,0.279409037,0.334584183,0.015878652,0.029006766,0.031148714,0.078626638,0.158645218,5.27476798,0.268676712,0.034865092,0.035656057,0.084685415,0.049289076,556.1181844,229.2701577,1.697207004,13.92580386,0.097310711,0.081558827
0.305239304,0.015871569,0.014017008,0.495666712,0.024195656,0.000807723,0.001141384,0.101663797,0.453464362,6.729187479,0.048559929,0.209079374,0.03510629,0.045479138,0.057034715,217.5276256,0.433443616,0.282878111,2.310879832,0.119807944,0.147200334
0.405499249,0.071913024,0.260578897,0.267782227,0.023957172,0.027379957,0.055355388,0.085654895,0.103610221,1.665834789,0.083133588,0.198931527,0.089216682,0.051737191,0.016491803,1673.508321,461.5040959,1.414947025,1.279952447,0.285912492,0.114055954
